"hospitalSlug","hospitalName","institutionType","outputUsability","canonicalDoctorId","fullName","normalizedName","profileUrl","roleOrTitle","profileCompleteness","sourceUrlsCount","evidenceCount","cautionFlags","needsManualReview","sourceFile"
"poria","poria","","departmentMappedRoster","doctor-2508fe6712edceb0","ד""ר זכר ברמניק","זכר ברמניק","https://www.poria.health.gov.il/?CategoryID=2554&ArticleID=6377","ד""ר ד""ר זכר ברמניק - מנהל יח' כירורגיה אונקולוגיתד""ר ברק לויט - מנהל יח' טראומהד""ר רון דר - אחראי תחום כירורגיה קולורקטלית","partial","2","1","","false","data/crawler/hospitals/poria/canonical/doctors.json"
"poria","poria","","departmentMappedRoster","doctor-e42a7eb125d843d3","ד""ר יורי פרליץ","יורי פרליץ","http://www.poria.health.gov.il/?CategoryID=2123&ArticleID=3117","ד""ר מנהל/ת מחלקה","listOnly","2","1","listOnlyMostly","true","data/crawler/hospitals/poria/canonical/doctors.json"
"poria","poria","","departmentMappedRoster","doctor-52959a07d258b1c6","ד""ר יורי פרליץ","יורי פרליץ","https://www.poria.org.il/?CategoryID=2492&ArticleID=3931","ד""ר","partial","2","1","","false","data/crawler/hospitals/poria/canonical/doctors.json"
"poria","poria","","departmentMappedRoster","doctor-39feedcb7a9a7760","ד""ר יורי פרליץ","יורי פרליץ","https://www.poria.org.il/?CategoryID=2123&ArticleID=3117","ד""ר מנהל המערך: ד""ר יורי פרליץ","full","2","1","","false","data/crawler/hospitals/poria/canonical/doctors.json"
"poria","poria","","departmentMappedRoster","doctor-0f19d1924917eeb7","ד""ר סופיה סולצמן","סופיה סולצמן","https://www.poria.org.il/?CategoryID=2554&ArticleID=4313","ד""ר פרופ' ג'וני יונס - מנהל יח' IVFד""ר צ'ויין דמיטרי - מנהל חדר לידה ד""ר סופיה סולצמן פרופ' ג'וני יונסד""ר טל בוגניםד""ר ענב יפת - אחראית מרפאת סכרת היריון ד""ר רוברט מולנר","full","2","1","","false","data/crawler/hospitals/poria/canonical/doctors.json"
"poria","poria","","departmentMappedRoster","doctor-077fb1d25ee92c90","ד""ר סעיד אבוזייד","סעיד אבוזייד","https://www.poria.org.il/?CategoryID=2123&ArticleID=4202","ד""ר מנהל/ת מחלקה","partial","2","1","","false","data/crawler/hospitals/poria/canonical/doctors.json"
"poria","poria","","departmentMappedRoster","doctor-345a520d1ee85d5e","ד""ר פורת סוייד","פורת סוייד","https://www.poria.org.il/?CategoryID=2123&ArticleID=6822","ד""ר מנהל/ת מחלקה","partial","2","1","","false","data/crawler/hospitals/poria/canonical/doctors.json"
"poria","poria","","departmentMappedRoster","doctor-9c147b7b98955ff3","ד""ר צ'ויין דמיטרי","צויין דמיטרי","https://www.poria.org.il/?CategoryID=2123&ArticleID=4945","ד""ר פרופ' ג'וני יונס - מנהל יח' IVFד""ר צ'ויין דמיטרי - מנהל חדר לידה ד""ר סופיה סולצמן פרופ' ג'וני יונסד""ר טל בוגניםד""ר ענב יפת - אחראית מרפאת סכרת היריון ד""ר רוברט מולנר","full","2","1","","false","data/crawler/hospitals/poria/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-bfcca47ca855fb5e","ד""ר אחמד זרקאוי","אחמד זרקאוי","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-cb20806d724cda8f","ד""ר איאד ג'השאן","איאד גהשאן","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-feedcd810351453b","ד""ר איימן חסאדיה","איימן חסאדיה","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-a050e828ec397bfa","ד""ר אליאס עואד","אליאס עואד","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-20dfabeb59f330a1","ד""ר אמירה סראחנה- המטולוגיה ואונקולוגיה ילדים","אמירה סראחנה המטולוגיה ואונקולוגיה ילדים","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-41fbe6884cbe3d6d","ד""ר אקילא נאסר","אקילא נאסר","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-5568d00808441fd5","ד""ר אראם ותד","אראם ותד","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-6de150197a90aed3","ד""ר ביסאן חלומי","ביסאן חלומי","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-f448cbdee73901c9","ד""ר גודנה חאג'-סלמאן","גודנה חאג סלמאן","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-f906e2191618004b","ד""ר ג'ומאנה סלאמה","גומאנה סלאמה","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-04d684e58744673a","ד""ר גמיל אנדראויס","גמיל אנדראויס","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-b2d3de3534360c8a","ד""ר ג'נאן אחמד","גנאן אחמד","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-5cfe5c01245cd95d","ד""ר דיב רחאל","דיב רחאל","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-55b15c9aa3577aab","ד""ר ואיל גרוס","ואיל גרוס","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-0146abf2dbe10dfa","ד""ר ויסאם שקור","ויסאם שקור","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-2920f235ce417efb","ד""ר ח'ואלה ח'ורי","חואלה חורי","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-7f4ebf3fda9b9622","ד""ר יוסף מוסא","יוסף מוסא","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-35df413cf87a5b9a","ד""ר כמאל אמטאנס","כמאל אמטאנס","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-b2533ac61238f943","ד""ר לואי עומרי","לואי עומרי","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-5a63cd74f30d4d41","ד""ר מג'ד סוסאן","מגד סוסאן","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-29bb9ce8aded681e","ד""ר מג'דולין גנאים","מגדולין גנאים","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-6493865a91bafd6b","ד""ר מוחמד ח'לאילה","מוחמד חלאילה","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-aabb82177bbebda4","ד""ר מיסא חמדאן","מיסא חמדאן","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-9012144e5a709e30","ד""ר מרואן חכים","מרואן חכים","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-1b1097ae17177b78","פרופ' נאיל אליאסמנהל בית החולים","נאיל אליאסמנהל בית החולים","https://saint-vincent-hospital.org/%d7%a8%d7%95%d7%a4%d7%90%d7%99%d7%9d/%d7%93%d7%a8-%d7%a0%d7%90%d7%99%d7%9c-%d7%90%d7%9c%d7%99%d7%90%d7%a1/","פרופ'","full","2","1","profileCoverageLow","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-a75d03642ffd0f51","ד""ר נזיה ג'השאן","נזיה גהשאן","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-ff4ae32fc2c56bc9","ד""ר נזיה עאסלי","נזיה עאסלי","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-81aeaefb0105a968","ד""ר נילי אטרש מנהלת היחידה למניעת זיהומים","נילי אטרש מנהלת היחידה למניעת זיהומים","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-fb5c9a8308be60f4","ד""ר נסרין דאוד-זרייק","נסרין דאוד זרייק","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-effcdcde4140d5ac","ד""ר עלאא אבו שרקי","עלאא אבו שרקי","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-d0ddeb42ec764392","ד""ר ראיסה גוצל","ראיסה גוצל","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-f382057a1ce8aec2","ד""ר רואד קרואני","רואד קרואני","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-af6c4cabb541ddaf","ד""ר רובא אבו אחמד","רובא אבו אחמד","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-f87bd2a4cf188439","ד""ר רוקיה סרחאן","רוקיה סרחאן","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-e9555886f442ad70","ד""ר רנין גובראן- עזאם","רנין גובראן עזאם","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"saint-vincent","saint-vincent","","departmentMappedRoster","doctor-450399d9032b646f","ד""ר רשא חליליה- אלרגולוגיה ואימונולוגיה קלינית","רשא חליליה אלרגולוגיה ואימונולוגיה קלינית","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/saint-vincent/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-85c97fa54076e095","ד""ר איתי ברגר","איתי ברגר","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-72eec2c355585c52","פרופ' אפרים בילבסקי","אפרים בילבסקי","","פרופ'","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-14f9e01b64eef9a1","פרופ' גילת לבני","גילת לבני","","פרופ'","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-36097a87e98b582f","פרופ' גילת לבני רופאים בכירים","גילת לבני רופאים בכירים","","פרופ'","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-a51eb42657b30c5c","פרופ' דריו פרייס","דריו פרייס","","פרופ'","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-0177edb38b425ef3","ד""ר יהונתן פסטרנק","יהונתן פסטרנק","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-964b5f09ed632f07","ד""ר יואל לוינסקי ד''ר נופר מרכוס","יואל לוינסקי דר נופר מרכוס","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-1aabcba5f808b7f3","ד""ר לוטם גולדברג","לוטם גולדברג","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-2d1124b1c6193832","ד""ר ליעד אבנרי","ליעד אבנרי","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-81a96e83f479d228","ד""ר לנה ציון","לנה ציון","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-ef36825ea539dd40","ד""ר מירב מור","מירב מור","https://www.schneider.org.il/?CategoryID=1136&ArticleID=4128","ד""ר המחלקה לרפואה דחופה בשניידר היא הגדולה בישראל לילדים וצומת ראשי במרכז הרפואי שלנו. הצוות הרפואי מטפל במגוון בעיות דחופות בילדים, אשר נזקקים לעזרה בשל מחלה או בעקבות חבלה. המחלקה פועלת ללא הפסקה - 24 שעות ביממה, שבעה ימים בשבוע ו־365 ימים בשנה - ומעניקה שירותים רפואיים לתינוקות, פעוטות ילדים ובני נוער עד גיל 18. צוות הרופאים והאחיות במחלקה התמחה ברפואת ילדים דחופה, קשוב תמיד לצורכיהם המיוחדים של הילדים והוריהם ושם לו למטרה להפחית למינימום את האשפוזים המיותרים.","full","2","1","profileCoverageLow","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-861f091af453752b","ד""ר ניר סמואל","ניר סמואל","https://www.schneider.org.il/?CategoryID=1404&ArticleID=51","ד""ר טראומה בילדים - מה חשוב לדעת?ד""ר ניר סמואל, מומחה בטראומה ורפואה דחופה, אחראי תחום טראומה במרכז שניידרבכל שנה פונים כ- 55,000 ילדים עם מצבים דחופים למחלקה לרפואת דחופה (מלר""ד) במרכז שניידר. כרבע מהם, למעלה מ-10,000 ילדים מגיעים למרכז שניידר לאחר שנפצעו - מתאונות ביתיות, דרך תאונות דרכים, נפילות מגובה, פגיעות בבית, כוויות, פגיעות ראש, חבלות פנימיות, ולעיתים גם מקרי התעללות או פיגועים. מדובר ברגעים דרמטיים שבהם ילד שהיה עד לפני רגע בריא ומתפקד - הופך לפתע לילד פצוע, כאוב ולעיתים אף בסכנת חיים.מהי טראומה בילדים?טראומה היא כל פציעה, פיזית ולעיתים גם נפשית, המחייבת הערכה או התערבות רפואית דחופה. שלא כמו מחלות המתפתחות בהדרגה, טראומה היא אירוע פתאומי המשנה את המציאות של הילד והמשפחה ברגע אחד.איך מטפלים בטראומה בילדים?במרכז שניידר קיים צוות ייעודי המתמחה בטיפול בטראומה בילדים - צוות מנוסה, מקצועי ורגיש הכולל מומחים ומומחיות, אחים ואחיות מתחומים רבים:רפואה דחופהצוותים ניתוחיים כגון כירורגיה, נוירוכירורגיה, אורתופדיה ועוד, אשר כולם מתמחים בילדיםהרדמה וטיפול נמרץ המתמחים ילדיםצוותי דימות (רנטגן) ילדיםעובדות סוציאליות שמלוות את המשפחותכאשר ילד פצוע מגיע לבית החולים, צוות הטראומה פועל במהירות ובתיאום מלא כדי:לייצב את מצבו הרפואי - להגיב מיידית ולתקן מצבים מסכני חיים כגון פגיעה בנשימה או דימומים ולהקל על סבל, חרדה וכאב.לאבחן את הפגיעות - בעזרת הדמיה מתקדמת, בדיקות דם, ובדיקות נוספותלטפל רפואית וכירורגית ולאשפז לפי הצורךלתאם עם מחלקות נוספות בבית החוליםלתמוך רגשית בילד ובמשפחתולהמשיך לעקוב וללוות לאחר הייצוב הראשוני, לכל אורך האשפוז ועד השחרור הביתה ובמידת הצורך גם אחריוהייחודיות של שניידר בטיפול בטראומה בילדיםמרכז שניידר הוא מהמרכזים המובילים בישראל בטיפול בטראומה בילדים. הניסיון הרב, בשילוב מיומנות גבוהה וראייה רב-תחומית, מאפשרים לצוותי בית החולים להעניק טיפול מדויק, מקצועי ורגיש - שמציל חיים ומשפר משמעותית את סיכויי ההחלמה. אנחנו מאמינים שכשם ש""צריך כפר כדי לגדל ילד"" נדרש מרכז רפואי שלם המטפל יחד בילד על מנת להצילו. מאמצים רבים מושקעים בחינוך אימון והכשרה של הצוותים וכן במחקר. חשוב לדעת: עם טיפול נכון, ילדים לרוב מסוגלים להשתקם ולחזור לתפקוד מלא בצורה טובה אף יותר ממבוגרים.","full","2","1","profileCoverageLow","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-db9c9a9c9f8eeae0","ד""ר נמרוד זקס","נמרוד זקס","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-d1db581eaad1a090","פרופ' עודד שוירמן","עודד שוירמן","","פרופ'","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-22ab5f7585872a0c","פרופ' עירית קראוזה","עירית קראוזה","","פרופ'","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-9423620571c065d0","ד""ר ערן משיח","ערן משיח","https://www.schneider.org.il/?CategoryID=1136&ArticleID=4130","ד""ר המחלקה לרפואה דחופה בשניידר היא הגדולה בישראל לילדים וצומת ראשי במרכז הרפואי שלנו. הצוות הרפואי מטפל במגוון בעיות דחופות בילדים, אשר נזקקים לעזרה בשל מחלה או בעקבות חבלה. המחלקה פועלת ללא הפסקה - 24 שעות ביממה, שבעה ימים בשבוע ו־365 ימים בשנה - ומעניקה שירותים רפואיים לתינוקות, פעוטות ילדים ובני נוער עד גיל 18. צוות הרופאים והאחיות במחלקה התמחה ברפואת ילדים דחופה, קשוב תמיד לצורכיהם המיוחדים של הילדים והוריהם ושם לו למטרה להפחית למינימום את האשפוזים המיותרים.","full","2","1","profileCoverageLow","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-20254b8ff77ec29c","ד""ר ערן רום","ערן רום","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-095f9d0348a9941a","ד""ר רון ברנט","רון ברנט","https://www.schneider.org.il/?CategoryID=1136&ArticleID=4124","ד""ר המחלקה לרפואה דחופה בשניידר היא הגדולה בישראל לילדים וצומת ראשי במרכז הרפואי שלנו. הצוות הרפואי מטפל במגוון בעיות דחופות בילדים, אשר נזקקים לעזרה בשל מחלה או בעקבות חבלה. המחלקה פועלת ללא הפסקה - 24 שעות ביממה, שבעה ימים בשבוע ו־365 ימים בשנה - ומעניקה שירותים רפואיים לתינוקות, פעוטות ילדים ובני נוער עד גיל 18. צוות הרופאים והאחיות במחלקה התמחה ברפואת ילדים דחופה, קשוב תמיד לצורכיהם המיוחדים של הילדים והוריהם ושם לו למטרה להפחית למינימום את האשפוזים המיותרים.","full","2","1","profileCoverageLow","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-e158cea5bd7cb54d","ד""ר רחלי גביש","רחלי גביש","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
"schneider","schneider","","departmentMappedRoster","doctor-f9840d88018f232c","ד""ר שירי רובין","שירי רובין","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/schneider/canonical/doctors.json"
